926924755877236736,JuddLegum Trump you are a jerk 
926924756334645248,I added a video to a YouTube playlist 
926924758167498758,Beta anchor on MSNBC says that Trumps tweets stress him out more than anyone knows Weak 
926924757743923201,Russia RepubliKKKlans and Donald trump the Russian spy can't destroy the greatest Nation man has even known 
926924758469394432,Is that the elephant tranquilizer that kills so many? 
926924759690043392,Bloomberg admits he couldn't have stopped Trump 
926924761325715456,realDonaldTrump Trump followers More of NOT hiring Americans First 
926924763116666880,TheDailyShow must urge ur followers to continue to resist amp; boycott Trump while letting everyone know it 
926924763930480640,sessions needs to go 
926924762315501568,Does this mean a replacement will have to pledge to prosecute HRC? Add this to the list of impeachable offenses Fo 
926924765205598208,When bush says this you really know we in a crisis 
926924764324569089,White House slams Bushes after reports they didnt vote for Trump is digging our grave 
926924767076200448,Liberty U Boots Anti-Trump Christian Author from Campus (To Protect Students) 
926924767122411520,Venezuela On the Edge Thousands march against Trump's comments 
926924767718002695,The Trump Organization denied the domain names were ever compromised 
926924766556180486,Ben Domenech shares his personal theory that explains Donald rise to prominence on the stage 
926924769311756289,Nah I'm good 
926924769047515138,BuzzFeedNews Trump amp; his supporters 
926924769794109443,Does that trash pile of a human-like swamp ape even have a best friend? Doubt it He is all that matters to him 
926924769559068672,Trump backs New York in bourses' battle for Saudi Aramco listing 
926924772688191489,There's going to be some ugly crying in the near future You've seen nothing yet Get your popcorn ready 
926924774827212800,Halle2017 PamelaGeller johncardillo I'm mod Republican w classic liberal tendency U should hear how some speak 
926924775217299456,Trump is pretty well informed for someone who is supposed to be so stupid 
926924773707235329,Honolulu welcomes Trump 
926924776756645889,samstein JoyAnnReid See Trumps Gallup approval recoverey after Donnas ill-timed revelation Just ahead of Tue e 
926924780418289665,jnvtr RT INCESTUOUS deviant SOB Trump was all over IVANKA's body BEFORE REPUBLICAN Nomination Book Trump 4 SELF admitted RAPE amp; INCEST 2 
926924780451893248,Donald Trump may be President but I really freaking love my dog 
926924780095377409,So much winning 
926924779285831687,AngelRiveraLib jonfavs HAyan744 The Hillary voters are acting like Trump supporters 
926924779277471744,PursuingTruths RedTRaccoon If Geraldo gets punched it'll be on youtube tomorrow No I agree They should at le 
926924776722927616,Missile display amp; Trumps effigies burning Tehran marks US embassy takeover 
926924781588549632,Very flattering photo realDonaldTrump POTUS 
926924782238617601,But your dad 
926924774978101248,This is the letter Barack Obama is sending to Americans worried about Trump The Independent 
926924782083428354,Donald Trump may be President but I really freaking love my POC 
926924782096015361,Dems criticism of Mr Trump being a sexual assaulter wouldnt be silly if it werent for 
926924783241039873,Actually it feels like when you have had a good DUMP IN THE TOILET 
926924784105082881,CBSNews We will see if Trump lasts the full term 
926924785719881728,Who thinks trump has the stamina to complete this Asian trip without becoming completely undone? This will be all bad 
926924784847515649,Trump supporter named Donald changes middle name to Trump 
926924786063872001,Apparently Trump learned from the worst Need to see how he benefits from tax plan before it goes any further 
926924784927113216,JoyAnnReid Anti American Obama said it was impossible to bring manufacturing jobs back to America Trump is doi 
926924786831446016,IronStache GO GET THAT BASTARD SpeakerRyan 
926924787020115968,Trump is an asshole but quit defending Hillary it is embarrassing 
926924785816342528,Donald Trump mocked by Hawaiians holding 'welcome to Kenya' signs via /r/politics 
926924787783553024,marching against trump is marching against sexual abuse and men in power who feel they have the right to grope women 
926924774978101248,This is the letter Barack Obama is sending to Americans worried about Trump The Independent 
926924787238297601,When Donald Trump moved into the Oval Office in January he placed on the table behind the Resolute Desk a single 
926924787993243648,AmandiOnAir GulliAz realDonaldTrump Now let's see Mueller and his team take down a few more members of Trump's g 
926924790031667200,Fading terror group urges followers to kill Trump and Putin 
926924789910040576,President Trump has made 1318 false or misleading claims over 263 days via /r/politics 
926924792036495360,We are so set in our ways and yet our election was swayed by a small shifting set of voters 
926924791415795712,PLEASE WATCH the evil of Twitter at work 
926924793894637568,'No Aloha' for Trump as Hawaiians Tell the President 'We Wish You Weren't Here' Common Dreams 
926924794704072704,It took the Trump Administration to right the wrongs of Obamas term in office Thank you realDonaldTrump POTUS f 
926924790299901952,Both Bush Presidents Worry Trump Is Blowing Up the GOP New York Times 
926924788060135424,Tapper Trump's comments are shocking 
926924794351767552,Oh fuck off 
926924795211603969,SenFeinstein Rosie Trump doesn't care who is hurt as long as the richest bastards get a tax break Only a reprehensible SOB would vote aye 
926924795597545472,CNN yup; just to tweak its public image and make sure people know about it Swamp is deeper and darker than ever 
926924798739058688,KTNV We need more guns more bullets less gun laws and you want to know why Trump was elected Prez? America is sick 
926924797241692160,BYRON YORK After Trump dossier revelation FBI is next 
926924780690747392,Hawaii you're doing amazing sweetie 
926924799376576512,AlArabiya_Eng Look at all these trump hating morons making this about Jared freaking Kushner God GET HELP YOU NUT BAGS 
926924796532805633,Donald Trump Jr jokes about Halloween socialism and Twitter lets him have it 
926924776722927616,Missile display amp; Trumps effigies burning Tehran marks US embassy takeover 
926924789213683712,Both Bush Presidents Worry Trump Is Blowing Up the GOP New York Times 
926924799321939968,KeithOlbermann Trump's mind One can't lose something already lost 
926924798671724544,All of you were just terrible 
926924797681926144,chuckwoolery You know Trump is doing something right when 
926924802476126208,Please they need to be stopped Being sorry later won't help anyone 
926924802790690821,Renown_Vet Only Western Leader who recognizes his worth is Trump Th Cold War is LOOOONG overit's time to fuck a 
926924799015731200,enrobsoevad Imperator_Rex3 MisuseOfPork Trump amp; family for years insisted they had great business with Russia u 
926924787183521792,Legal Issue? Both Bush Presidents Worry Trump Is Blowing Up the GOP 
926924797275119616,If saudi barbaria aligning with the trump I mean not fooling around then 2 things will happen 1) Twitter share 2) communist Twitter 
926924801045909504,Donald Trump Found In A Dogs Ear 
926924803583414272,SpeakerRyan Trying to fire Mueller means you have something to hide or u have no spine to stand up to Trump I say both 
926924803617054730,I liked a YouTube video 
926924802379542528,Nations to work on curbing climate change despite Trump 
926924776722927616,Missile display amp; Trumps effigies burning Tehran marks US embassy takeover 
926924787787558912,Anti-Trump protesters rally in downtown LA as part of nationwide demonstrations 
926924788697665536,Bushes Criticize Donald Trump in New Book 
926924786403381248,ResistanceMona MumbleStumbles mlangley98 VickyMayne4 Michele60178944 jaybrannan michellevisage Bernie is a s 
926924795018489856,FoxNews GeorgeHWBush POTUS the Trump train has left some passengers didnt make it became upset and complained 
926924807827894272,Who called it? Knew this was how they'd frame this whole false narrative they cooked up when nothing happened 
926924809304502272,Attention SecretService 
926924808843087873,He is our smug exceptionalism without our redemptive irony We look at him and cringe A caricature of our city 
926924811489640448,RWPUSA Trump is a EFFFING LOOSER anyway He is a BLOWHARD all right 
926924812735234048,leahmcelrath Wasn't Kushner in SA just very recently Maybe Trump had a hand in it 
926924812592676864,isteintraum Ask yourself- who is Trump threatening to jail? That is who he fears 
926924815801479169,I liked a YouTube video 
926924774978101248,This is the letter Barack Obama is sending to Americans worried about Trump The Independent 
926924814484303872,Quote by Donald Trump 
926924815671455744,cliffpotts RisePDX Havilah_V mariecountryman OccuWorld buell003 bunkybun anarcKat KatG4 Gdad1 
926924816011194375,FoxNews realDonaldTrump bots gotta laugh at their comments I have friends who lost everything because they we 
926924818255155201,cronwrestling surrealyo CrissiAndCo oregon_girl3 terpcaniac MouthyMishi Essence Don't argue just vote for T 
926924818422878208,I love realDonaldTrump because BarackObama is black But Trump is orange Is a dilemma 
926924821744832517,Neither George Bush voted for Trump book author tells New York Times 
926924821996417024,Excuse my Donna what the fuck is wrong with you? If I were you Id scrap the book and think about how I might be he 
926924822348779520,my twitter machine roke this is trumps revenge 
926924822441091074,thepoliticalcat I cant believe this was never speculated in media Its narcissist obsessed Trump we're talking ab 
926924821832728576,You will profit too SenateMajLdr Just wondering 
926924821379862529,Republicans amp; Trump want Puerto Rico 2 go away the Dems amp; the American public shouldnt 
926924824131395584,NoFucksGivenU morningmoneyben Maybe you should tell trump that 
926924825872027648,SarahSpain Only when i click on Trump's twittee account 
926924828459880455,thehill Protestors troll Trump with Welcome to Kenya signs during Hawaii visit 
926924830296985600,How about Trump? Calling for his resignation? 
926924829059702784,supporters vs culture Every other developed country realizes art and culture are important but in the 
926924831613964288,House Republicans claim an annual salary of 450000 is middle class Ahahahahahahahaha What are they smoking? 
926924830619906048,Just found much love for the Bushes 
926924832830345216,This week in news Mueller comes for Manafort as hints of fire appear behind the smoke 
926924832616435712,Ya dont say? shocked arent ya its too soon to discuss Im sure 
926924833518178304,Liberal host INSULTS President Trump Katie Hopkins SHUT HIM DOWN 
926924832759050240,DPRK_News I bet Trump won't be firing a bazooka at son in law like supreme leader did to his uncle mentor 
926924832758956033,covfefeartist colabowriter Theyre still upset over the Jeb issue Trump is working on huge tax cuts and immigrat 
926924835506343943,thehill McConnell Congress doesn't need to protect Mueller from Trump 
926924837351841792,pauliepeach krassenstein I don't care about any of that until that person gets the Nuclear codesIve always despi 
926924838924705792,brianefallon I have thought that since he bragged on tv about going to Mar A Lago w/a friend for dinner amp; got the VIP treatment from Trump 
926924839121715200,I can't believe this isn't a piece form TheOnion 
926924838114967553,realDonaldTrump Too bad 125 million of those jobs pay 1200/hr You know the same people whose taxes will increas 
926924840941993984,Unsealed Trump Russia court documents mean trouble for Sessions 
926924842510798849,ImPatriotBlue EmmaKennedy realDonaldTrump POLITICOMag History only counts in ur life time You are part of Amer 
926924840912736256,Trump's 'Pocahontas' jab at Elizabeth Warren draws the ire of Native Americans I would b offended 2 comparing Warren 
926924844482072576,Donald Trump Large White Custom Decal 
926924843626500098,Oh okay you know thats a new take on this clearly ridiculous but at least there trying to change it up with the 
926924846373769216,Republicans just introduced bill to remove special counsel Mueller from the Trump-Russia investigation 
926924847166509056,The Real Lowdown The Trump and Congressional Republican Assault on Our Vol 30 
926924847787147265,Nonfiction What Trump Can Learn From a Gold Star Family 
926924850119282688,jpodhoretz A congresswoman has been receiving death threats for disagreeing with Donald Trump 
926924849150287872,Woke up feeling like the day Donald Trump became president smh 
926924853382299648,BillMoyers baselinescene Exactly How to inform their base? Wont believe until it affects them and 2018 electio 
926924853273382912,Irony Trump style Hey IvankaTrump A suggestion for you Work on your dad first 
926924854959382528,Stonekettle Destroy_ALEC This is the face of Party (Trump) b4 our Nation-T Constitution Rule of Law-GEATZ has l 
926924853495480320,Quick let's ban them 
926924854913220608,Where it has been for the past 80 years still in the festering Swamp 
926924855974465536,I like to think of the word FOCUS as Follow One Course Until Successful Donald Trump 
926924858079944704,Trump Voters Wont Support Impeachment Even If Collusion Is Proven 
926924860646977537,Hey realDonaldTrump why aren't you employing American's?? 
926924861070565377,SocialPowerOne1 herbking83 Hey guys there is no ousting Muller without conflict of interest or obstruction of ju 
926924860114206720,Nothe senate should impeach Donald Trump The jobs and markets are residuals of Obama If u recall a repub destro 
926924859799752704,Trump Proven Right at Charlottesville Left-wing Groups Just as Dangerous as Right-Wing Groups 
926924860626030592,This is what the democrats think Trump is the most honest president If anyone wants to defines dishonesty just loo 
926924865030053888,Trumps coal threat to renewable energy 
926924864014954498,p_acrc DavidCornDC When Trump is held accountable maybe others will be also 
926924864694386690,Pelosi Trying To Stop Trump Impeachment Talks 
926924865554264065,Las Vegas gunman was a Trump supporter and happy with him because the stock market was doing well 
926924865210372096,White pill 
926924865814138881,canadian_cween Sad Donald Trump 
926924869983404032,Bec1226 realDonaldTrump How about white supremacist Are we going to ban all white people too They are a terrori 
926924869606035456,Harrison Ford 'Weve got people in charge of important shit who dont believe in science' 
926924869677219840,Odd since his legal residence will be NYS Maybe he figures that like so many other rules it won't apply to him 
926924870235148294,Politics Scientists can communicate to change minds via political and movement work backing what should be done an 
926924870755258368,deliciosa617 realDonaldTrump PacificCommand FLOTUS Trump donated 1 million dollars of his own money to Puerto R 
926924872495915009,another opportunity for Bojo to face the media and we will be in for some good laughs a Foreign Secretary making a 
926924873946996736,Anti and pro-Trump protesters face off in Pershing Squarerally 
926924873930366976,feeonlyplanner Where's the video of firing you're hired 
926924874559426560,But many fewer 19 percent think there has been solid evidence of criminal wrongdoing by Trump 
926924875054292993,HW and W (Sadly I voted for both globalist criminals) are most concerned about their lives of criminality being unc 
926924873158443009,Donald Trump mocked by Hawaiians holding 'welcome to Kenya' signs 
926924876706824193,The Wall Street Journal Is Echoing Trump's Derangement and Its Own Reporters Are Appalled alternet 
926924876782354432,Former Obama National Adviser Tom Donilon on Trump Begins Asia Trip Amid North Korea Threats#Trump 
926924879387078656,DUCK DYNASTY Phil Robertson Discusses Trump Patriarchy Race and Fake N 
926924879416393728,Pres Trump wants an investigation into the Democratic National Committee 
926924880003633152,Hawaii the hero we need right now lt;3 
926924881450717184,__0HOUR1_ They are probably trying to block all of Trump's tweets or this is the communication interruption cause of EMP exercise 
926924884747448322,Missile display amp; Trumps effigies burning Tehran marks US embassy takeover 
926924882880823297,ananavarro The GOP Lawmakers enable Trump and lost their values Real Rep are going to have to find or join other 
926924884772577280,jilevin Kim Jong Un hadnt been born 40 years ago Trump will say something really bizarre and stupid 
926924886320099328,FoxNews dbongino Ha ha ha Sorry you just stole that from Trump 
926924886643302400,Retired Army Colonel tells Republicans who want Trump to attack North Korea they can suit up and join the military 
926924889017212928,Lets not forget jet fuel cant melt steel beams 
926924888186560512,and will save him and his family 600 million dollars But he says its not for him 
926924889730306048,LindaSuhler You are cult followers not informed citizens You follow Trump blindly and question nothing he does that is not good 
926924891194093571,futuresuspect steph93065 For instance I just had someone label me a disgrace right this second for being a Trump 
926924894511779840,This is colossal V real possibility the EU ref was influenced by J_amesp carolecadwalla 
926924895912710144,And then he says He tries to change the tax system But they block all his ideas So actually Trump didn't do anything yet In 1 year 
926924894503288833,BBCNEWS 230pm TRUMP'S ASIA TOUR RIYADH MISSILE 'SHOT DOWN' 
926924894255833088,Summons for realDonaldTrump from one year ago 
926924895732219905,'Aloha also means goodbye' Trump greeted with cheers and protests in Hawaii ahead of Asia trip 
926924896025874433,WhiteHouse attacks legacies of GeorgeHWBush and after reports they refused to vote for Trump 
926924898676682752,White House slams Bushes after reports they didnt vote for Trump The Washington Post Free to VoteFreedom 
926924897556643841,LOS ANGELES gt;gt; A protest against President Donald Trump drew a group of counter-demonstrators in downtown Los 
926924899461017600,Details Emerge on Person Who Shut Down Trump's Twitter 
926924900421525504,NBCNews Japanese government can keep Trump 
926924900488507392,House Intel committee speeds up on Trump Russia investigation 
926924900622917633,You LindseyGrahamSC helped to give us Trump Do you think we deserve it already? What are you doing about the de 
926924899834359813,donnabrazile You are coming across like Trump Blaming everyone else 
926924899200802816,Trump has never respected anything in his life so why would he start with the DOJ? 
926924900970803200,Here we go Scott funder 
926924900077408256,'Dilbert' creator Scott Adams calls out Trump's 'linguistic kill shots' CNN 
926924903395110912,EdKrassen I would bet trump supporters would still not believe it even if trump confessed 
926924903516815365,All numbers here and in other polls are running against him But we've seen that happen before Who know what it 
926924903361552384,Every single one 
926924906092204033,This will be extremely handy when he tries to blame everyone else when it's resignation time 
926924909405753344,How are the liberal sheep so blind?No brainsno independent thinkingjust blank brainwashed morons Logic amp; reason 
926924909900648448,I still think Trump is illiterate 
926924910093619202,FoxNews RalphNortham EdWGillespie Hopefully the same polling company that had Hillary crushing President Trump 
926924911947452418,TheAshMorgan cheryl_krause RyanAFournier I also learned that most Anti Trump supporters are not right in the hea 
926924910533988352,Not sure there is any other profession where ability to bullshit explicitly thru filibustering can trump reasoned d 
926924907870597121,realDonaldTrump pentagon reports no increased anti isis activity More lies from Trump 
926924910471106566,AtomicAnalyst Trump is a total hypocrite 
926924911444185089,I'll pass 
926924913729986560,If GOD grantsDem'swin back bothHouses prioritiesR as follows;Impeach trump/pence as pvtcitizens canB charged w/collusionOofJtreasontax 
926924913910444033,Have You Heard About Trump's Fraud-o-licious Tax Cut Bill? 
926924916154232832,EPIC Fake News Montage Trump WON'T Win-MSM 2017 
926924916221345792,Yes Let's see what the government's do 
926924916758274048,MaddyIsAMachine _Vaun itsfuckingdiva u do realize him being out of Twitter will have Twitter lose so much stock 
926924915466493953,realDonaldTrump Trump loves the country that destroyed our Twin Towers and killed 2606 people But of course the 
926924918117236736,Is anyone seriously surprised? They're all of a piece Dems GOP Swamp 
926924916703875078,Get the gag order and lock him up 
926924918448472064,ananavarro then join the Democratic Party----it ain't perfect---it also ain't aiding and abetting treason and the Trump mob crew 
926924919333629952,Same old story Scientific consensus vs fake news from scientifically illiterate politicians 
926924917039345664,this is why everyone loves Hawaii 
926924919727730688,MSNBC 230pm TRUMP TRIES TO LEAVE DC TROUBLES BEHIND ON 12-DAY HAWAII ASIA TRIP TRUMP TURNING FOCUS TO N KOREA DIPLOMACY AFTER 
926924921116200960,This should be enough to make anyone resign lmao 
926924926048759808,Clark County sheriff determines Las Vegas gunman was a Trump supporter (w/ video) 
926924924589150209,Astros Stars Speak Out On Visiting Trump's White House 
926924925386051591,NYC live march of Antifa with Trump supports in the crowd getting harassed as usual 
926924928623902720,jwilcox79 LMAO Thats a great answer He also told me he hates Trump 
926924929198460928,bskh4m realDonaldTrump Why does he every year hire foreign workers instead of an AMERICAN looking for a job?? 
926924930939260930,MelissaJPeltier LouiseMensch PutinRF Me too And all must stop using collusion It is the incorrect legal term 
926924930792374273,AMAZING 
926924932784775169,williamlegate Funny Trump's not on his knees 
926924930972897281,realDonaldTrump insane US No Ddictators Pay attention its what he wants gov style F'Trump T 
926924932231122945,Ear Trump-pet 
926924933376159744,Anti-Trump march in NYC 
926924933816602624,Zero tolerance for settling sexual harassment cases in the government population Great idea why isnt it the l 
926924934374445056,I'm not Steve Bannon IT'S A SHIRT GET IT HERE Tochi Onyebuchi's new novel is set in a 
926924932667322373,Georgeboretos ProudResister Sorry my new twitter friend I've been disheartened by the vulgarity of many trump su 
926924934995173376,Love it 
926924933720047617,eissolomon11 Dog is a trump supporter 
926924935603376128,
926924935934574592,MSNBC hardball Bernie Brazille Elizabeth amp; others stumble into Trump's (smoke screen) ploy to distract sow dis 
926924936614051841,The one thing that can be said for sure is that Trump does not speak for the American people 
926924936916164608,ABC That's because all the media does is report that trump takes a dump the wrong way 
926924935477346304,Prosecutor to Trump Shut Up or Face Gag Order From Russia Probe Special Counsel Newsweek realtrump 
926924938325487616,Congratulations realDonaldTrumpyoure a real stand-out as a low-analytical thinker 
926924937503404032,IvankaTrump you support and work with a man who is infamous for sexual harassment You can't pick and choose who t 
926924938849775616,kicks off Asia trip with visits to Pearl Harbor USS Arizona memorial CBS News 
926924937952219136,FoxNews GOP GET IT YET?? TRUMP VOTERS?? 
926924938598146049,I have I am boycotting CNN and MSNBC I have not watched them since the election In fact I canceled my cable 
926924937339854850,US Bombs ISIS in Somalia for the First Time Photo President Trump said on Twitter that his 
926924940649140224,Many would think a permanent gag order would be in order and good for all America 
926924941861167105,And there will still be Trump supporters 
926924942536511494,All this stuff happening with manafort is great but we want Trump He's constantly breaking laws rules amp; ethics but nothing happens to him 
926924942943367168,Trump says US will hit ISIS '10 times harder' after New York attack That will be hard to do President Donald 
926924941722660864,CBCNews Trump's uranium Clinton conspiracy Why some say it's 'bogus' and how Canada is involved 
926924942419156996,WOOOOOOOO GTFO BITCHES 
926924944046415872,CNN 230pm TRUMP MILITARY HITTING ISIS 1O TIMES HARDER AFTER NYC ATTACK Peter Bergen OW National Security Analyst TRUMP 
926924942544908288,realDonaldTrump so you want to punish the aclu for defending someones constitutional rights? Not autocratic at a 
926924943824228358,So much for How is this failure still in office? 
926924943316652037,SenateMajLdr Can you hear me now? 
926924946256945152,People really do miss having a REAL President Believe me realDonaldTrump 
926924946420330496,dreamkatch AkuGabriel7 dizzle5000 Sharonk222 EuphoricEuler DaenerysResists meghanchel BuzzFeedNews 
926924948161138688,McConnell says Congress doesn't need to pass legislation to protect Mueller 
926924950375673856,Donald Trump Found In A Dogs Ear 
926924949335560192,Trump and his kids likely would do quite well under House tax bill 
926924952489443328,If I could just have 1 fuckin day where I read the world newsamp; NOT have to see the gross gurning face of Donald Trump that'd be a good day 
926924950874701824,Dont let Trump say youre fired to Robert Mueller (via SierraRise) 
926924953751977984,Don't forget to set your clocks back to before Trump was President 
926924953194303488,yashar Go Mueller it is way past time that Trump got some of his own medicine coming back at him 
926924953676603393,Trump pitches Saudi Aramco to list IPO stock on the NYSE calling it 'important' to the US CNBC 
926924951743016960,TwitterGov realDonaldTrump Your support for a Fascist aka Donald J Trump is obvious Shame on Twitter 
926924953332596736,chrislhayes Well then I hope it goes up in flames because I want to see what he'll is like so I could explain to D 
926924955098415104,Very cool 
926924955853484033,Asians talk about expectations for Trump's visit 
926924956490981378,My room was such a mess I called FEMA asking for help George bush flew over the building Trump brought me LEGOs 
926924956864151552,ALT_DOJ NBCNews this is why trump has a shot at a second term Politicians just don't give a fuck about Americans 
926924959045292037,will spend more time in Asia dodging his problems at home than he did in a US territory during a humanitarian crisis 
926924957606645762,Bush 41 calls Trump a 'blowhard'; WH hits back CNNPolitics 
926924960865619969,RealSteveCox MiloLowe cfahooligan jjz1600 JoyAnnReid Does that include Bernie? As a side noteTrump won beca 
926924958655160320,zachhaller Trump's nickname Pocahontas is perfect for her Sums up her entire fake moralizing opportunism 
926924958462177281,Trumps year of anger disruption and scandal 
926924961599643648,Harrison Ford 'Weve got people in charge of important sh*t who dont believe in science' Mashable 
926924959116595200,Um HRC OUTSPENT TRUMP BY A LOT 
926924963533283328,Was this Trump Asia trip planned so he'd be out of the country when SHTF? 
926924964296474624,HuffPostPol Don the douchebag dictator does not know America is not his under his tiny thumb Impeach the imbecile Trump 
926924966259331072,Former President George HW Bush called President Donald Trump a Bush's 
926924965441691649,How Trumps example has emboldened Asias strongmen leaders 
926924967597527040,trappmomm i saw a dude with a trump costume on his pants that made it look like he was on trumps shoulders 
926924967643529216,tynes_linda Trump women are psycho Get help honey before he slashes your health care 
926924971070210048,We RealDonaldTrump Join me and sign on to TomSteyers petition demanding Congress impeach Trump 
926924971540123648,Go Hawaii 
926924971422519296,pnowak TerriTypes TheSolardiva Juliarmstrong4 20committee RVAwonk TeaPainUSA Alt_Spicerlies Often lots of h 
926924972576030720,Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
926924973444395011,Trump administration releases report finding 'no convincing alternative explanation' for climate change 
926924975050764288,Donald Trump Found In A Dogs Ear 
926924974060908550,Jesus Christ they're bad at crime 
926924976011337728,AG JeffSessions perjured himself to cover Trumps Russia ties Sign the petition to impeach 
926924977160572930,cnn msnbc SenJohnMcCain LindseyGrahamSC What Does it take? Russians in the Oval? Oh WAIT HE DID THAT TOO 
926924974547505152,Hillary gamed the system and still could not win 
926924978750197760,Smokes_Angel Trump? He never retracts 
926924977483288576,JoyAnnReid thedailybeast donnabrazile HAha You mentioned Trump Please stop doing that 
926924979265880064,The man baby loves nick names so here is one Conald Trump 
926924983347146752,JCreatureTravel davidaxelrod Ill give you one chance to be specific on how Trump hasnt done whats right by t 
926924982420086784,Dictatorship? 
926924981837197312,Trump stopped by Hawaii on his way to Asia where he was welcomed with 'Welcome to signs 
926924984878067712,brianklaas Hmmmm old deals? He just pointed them in the right direction Lawyers as dumb as Trump It must rub 
926924982168576003,Trumps latest target the diversity visa program wasnt always aimed at achieving diversity 
926924988569006081,leahmcelrath Let's wait to see if Putin had 2 horses in the race cause you are a big reason why Trump won states like Florida 
926924988095123456,thehill You couldn't gag Trump unless you 
926924990045401090,Netanyahu Trump effigies hang on nooses as Iran marks 1979 US Embassy takeover 
926924992310333440,Trumps Twitter goes offline for 11 minutes and today this? Wonder if this has anything to do with Twitter having t 
926924993245609984,Trump Is Racking Up an Appalling Civilian Death Count alternet 
926924994323668993,Only Trump supporters would like this 
926924995439316993,LOL IVANKA TRUMP Has All-Female Security Detail In JapanLeftist Rag The Washington Post Calls It Kind Of Sexist 
926924992918499328,Former Watergate prosecutor Trump comments could be grounds for gag order 
926924994109673472,Fox News says Antifa plans to overthrow Trump today Turns out they fell for a left-wing prank 
926924995577643008,jonbez66 DemWrite marcywriter EPAScottPruitt EPA realDonaldTrump This seems to be really what Trump is about 
926924994592075779,FoxNews SebGorka YOU WOULD LOVE A TRUMP DICTATORSHIP TWEET TWEET 
926924996731113477,The more Trump fights the more hate from enemies shall take flight arrows darts and vitriol spit forth from every shadow looms 
926924995783217152,brianstelter She isn't going to tell the truth It's just going to be you guys airing Trump talking points while s 
926924998585077762,SenFeinstein Becky Its not just bad news Trump is stopping illegal executive actions and kicking back to congre 
926924999176450048,Clark County sheriff determines Las Vegas gunman was a Trump supporter (w/ video) 
926924999667175424,New post added at All4Given Trump's Asia Trip Presents a Crucial International Test 
926924998190813191,White House attacks legacies of both Bush presidents after reports they refused to vote for Trump 
926924997842452480,You know CNN FAKE NEWS thats the same thing the American people says about you guys but it has a few more words *** 
926925001554620416,SamBronkowitz BreeNewsome Basically It makes no sense She gave Trump a juicy bone and he's going to latch unto 
926925002758336512,Kansas_743 On his side Trump had the election on lockdown whether Hillary rigged the primaries or not 
926925003387490305,Trump's Asia Trip Presents a Crucial International Test 
926925005065244672,election Leader of minority n Congress NancyPelosi doesn't have time 4 last year election stuff 
926925005773877248,Thomas1774Paine Trump proven can fireSessions is either playing his role as directed by Trump or is already tar 
926925005614735360,Of course they did FixNews complicit inciting violence 
926925008341032960,Trump-sized hands Simon 
926925006034165760,New post Trumps Asia Trip Presents a Crucial International Test 
926925007833518081,Harlingen Area Tea Party Scott Adams Interview for CNN on Trump's Power of 
926925009368514566,realDonaldTrump That's right Arrests all around Trump Pence Kushner Ivanka 
926925010652028929,LA Marches Against Trump Where's the March Against Sexual Abuse in Hollywood? Breitbart News 
926925010605834241,If there is no other person and its not recoreded in the room when Trump and Putin met all hell should break loose No repeat of last time 
926925008244318208,Antifa protests expected to slam 20 cities nationwide in futile bid to remove President Trump 
926925009125117952,CBCNews Next article 10 things Trump doesn't want you to know 
926925011264462848,Everybody knows no future for coal Instead of promising phantoms help your citizens in problems 
926925012057182208,boggskmb SenSanders Give me a break Hes doing more to fight Trump than any Democrat out there and they know it 
926925011780325376,I feel like Ive actually paid more taxes than this guy Sheesh 
926925012468097024,AlWilson725 ABC Trump has the lowest approval numbers ever recorded at this point of his presidency among all modern US presidents 
926925013499904000,Trump is crazy and leading world in 'direction of suicide' Iranian official says the guardian 
926925012287836161,Ah conservative Gov't in Fitzwalkerstan A terrifying vision of future when Walker runs again for president-and he 
926925011448926208,Watergate prosecutor says Drumpf remarks may warrant Mueller requesting a gag order 
926925015131488257,crimethinc Fascists If you're confused why nothing happened on it's because you've been 
926925015156711424,RT_America Join us -- We are not going to stop until the Trump Regime is gone 
926925015081250821,I think they made the ugliest lei they possibly could for Trump It's not even connected Did he ask for it to be 
926925015953616898,Mitch McConnell should go to prison There is something mentally wrong with these Republicans who have no loyalty o 
926925017396346880,A thread 
926925016964517888,rj47972891 biggomamma lynch3_v vhfancc realDonaldTrump Not so sure about the Trump approved part-- remember Lu 
926925020533796864,SenBobCorker jaketapper Of course the Senate can reciprocate and call out Trump 
926925022421123074,White House slams Bushes after reports they didnt vote for Trump The Washington Post 
926925020156366848,GlblCtzn And who is wasting more money drum roll please Trump 
926925022098100224,ABC When the middle class get back money they buy something The rich simply keep it Trump is adding to the deficit 
926925023679533058,I avoid politics on FB amp; come here 4 it When u get in a spat w/ a Trump supporter who leads with I am literate where do u go from there? 
926925022953984000,IvankaTrump sweat-shop advocate not going The Subtle Messages Sent by Who Is and Isnt Joining Trump in Asia 
926925026414288897,SpeakerRyan Recent history disproves the theory of trickle down economics We will not fall for the okie doke 
926925022756716544,Omg DemoRATS r funny today Emotional duress is what happens when this wench speaks 
926925026070269952,Trump never knew anything about the meeting? 
926925028196839424,Did Terry McAuliffe Just Suggest the Death Penalty for Trump Supporters? 
926925025919295489,House Republicans claim an annual salary of 450000 is middle class 
926925026980442112,Trump nominates McGregor Scott to return as US attorney for CA's Eastern District 
